Id,Sales
521,8197.39952365026
522,6163.84799552985
523,8506.98943019712
524,8009.3037939111
525,7971.86027473687
526,4656.61820367809
527,3948.3105909761
528,8185.38291934072
529,7111.36104229616
530,8383.02904882244
531,7840.26888170159
532,6464.31974691011
533,8671.71474184511
534,7660.92947592417
535,7605.12931773157
536,7992.53671195589
537,6851.61413837149
538,8434.96118892825
539,10396.0260762632
540,8389.58122091927
541,5500.50673179467
542,6439.29493121484
543,4696.36548328505
544,3571.56577287202
545,8763.01195190119
546,5749.32373437525
547,8333.70468300226
548,5082.0527745092
549,7803.15190686596
550,6583.00452197508
551,10326.8564998558
552,5373.8264420074
553,5805.94560178508
554,6336.31855038692
555,8412.77091366323
556,5977.03552923799
557,7491.84442668791
558,7889.68506720393
559,10137.7008426071
560,7753.79111035226
561,7360.00338059046
562,6404.28752082697
563,5105.90684853086
564,5667.35020153517
565,9998.36673647796
566,9802.58018533907
567,6165.30951674608
568,15386.2141192753
569,6589.6160787591
570,6197.25431134833
571,6670.27057646265
572,8419.14143035873
573,9875.89174354138
574,7139.76742124117
575,8010.65689452694
576,8060.0321608901
577,7177.83595381051
578,7189.94220202633
579,6267.14279408687
580,5552.95307370298
581,5290.06133046186
582,4579.30597241476
583,5815.26020223676
584,9099.92748632288
585,16453.914523274
586,7087.22498459166
587,5857.82133169792
588,7745.46449784128
589,4683.61734368565
590,7029.01677357506
591,4307.4896562433
592,9585.15863180063
593,6884.06934993796
594,6885.89137651789
595,11868.4276509291
596,11288.6256542044
597,7387.57019156479
598,7196.30522122208
599,4438.77694161598
600,6199.43748765104
601,5970.19682378263
602,8997.74751178604
603,5196.39064495093
604,4780.85260424015
605,6445.76629854759
606,6072.56047817288
607,7586.91521348685
608,7431.76308720195
609,4014.67056296723
610,7585.14445044646
611,8028.22184443006
612,8336.44987617135
613,5161.51395370986
614,4871.27378562206
615,8278.94765590971
616,4819.87353560983
617,8497.31852108116
618,5638.03510535607
619,5617.74884130124
620,7169.73620173398
621,6511.78279259076
622,5132.00212735652
623,6766.54258112109
624,7507.11823493041
625,9044.49991695628
626,10075.0655660058
627,6898.96047920759
628,4394.38507386469
629,6170.10734107195
630,7810.31959548836
631,5579.89270347236
632,6758.74038609285
633,6377.56954109329
634,11382.1389660936
635,7785.05120243837
636,6926.47783869325
637,8053.16292573091
638,5131.55299708383
639,8848.58563895582
640,6463.84964094859
641,13585.3824776216
642,6762.48731644508
643,5905.4681771405
644,5498.05199024767
645,4909.08340508114
646,7840.29782357454
647,14956.4402589976
648,4609.11055780896
649,5030.52303915575
650,10010.043126789
651,6746.74867619758
652,7475.00638545719
653,8031.15408953621
654,6515.65721666279
655,5143.91266637698
656,5339.68359879961
657,8958.04800028076
658,6028.82191893578
659,7537.86031736883
660,7467.48831185769
661,5027.86486536163
662,7647.25600771819
663,6667.84295217707
664,4149.25113854648
665,8790.46933242772
666,8086.97053703346
667,4689.34659749819
668,8043.31082886649
669,7568.95125845794
670,5366.05330907411
671,9826.2257812302
672,6911.70159764966
673,8728.95129858534
674,5023.77993998613
675,5670.73251264952
676,6469.49140759299
677,4321.32125129926
678,8103.04889595625
679,4458.08674747916
680,6653.24108626585
681,5156.98393109868
682,7030.23792852599
683,5914.26013775606
684,7346.03527072931
685,7737.86703195029
686,8330.53546637405
687,6488.57224564916
688,7605.24662061664
689,6745.71916599579
690,8892.87733024254
691,9068.50049541554
692,7041.78894860634
693,3432.07650453383
694,6298.82905064322
695,7624.96726968349
696,5158.47768305896
697,10209.9425316515
698,6697.40982885298
699,7829.34756544416
700,11791.7287305711
701,7093.4110198084
702,4925.816695424
703,10871.0570435722
704,9357.47408574872
705,5983.97630779973
706,9383.5157734844
707,10778.3531849931
708,6360.98428766112
709,5472.78517090632
710,7094.5260755918
711,6138.61868376199
712,6323.62297378129
713,7420.32903289432
714,5478.0963447421
715,6402.25410527466
716,7938.51525626765
717,7256.17399114973
718,8414.11733143168
719,6703.53583873976
720,7159.16663559646
721,4337.73208407064
722,8296.52896606273
723,7343.16769390374
724,6554.63091842311
725,6727.16664057647
726,7653.6130887377
727,9722.54973053728
728,6200.91837685055
729,5308.39150207511
730,7197.85055782919
731,7423.62777261053
732,7685.07521576499
733,5362.70144293636
734,4753.54574565543
735,7844.60457257484
736,7546.34440257165
737,6319.41130213541
738,8303.51207299525
739,6813.39344699651
740,6726.11318112731
741,5500.82940183804
742,4338.30244424939
743,7049.03317359641
744,7087.61026424001
745,7005.77486629633
746,9867.35254236332
747,8906.81051036922
748,5148.86281634068
749,9414.25684279181
750,4101.36553128357
751,3950.96652995877
752,7513.66423736932
753,12093.8436775196
754,8709.2450051569
755,7201.59471148506
756,5298.5612437763
757,7334.10740121381
758,9669.19924226979
759,6645.18594729188
760,8402.05115642326
761,6196.80680677781
762,4945.95903641039
763,5533.95720321839
764,6117.28325844923
765,6279.98582118011
766,5235.41426348405
767,5854.95613436948
768,4307.00790493217
769,7297.94216975036
770,7644.51998099409
771,5824.11135961714
772,6538.78276959669
773,7345.72559602049
774,5977.65333768904
775,5435.31904169731
776,9094.39979728587
777,7626.76925561634
778,6296.1131263692
779,4402.31586401397
780,13456.2417254607
781,7075.89187821322
782,6081.3925295967
783,9044.96252975124
784,8577.23398942874
785,7673.03623700515
786,6459.76214075418
787,7841.37967400529
788,9667.13291204337
789,14182.7106500549
790,5295.98114929125
791,5372.45907018326
792,5757.7922220609
793,7589.33040560853
794,6503.22019647858
795,7918.19784457883
796,9467.23606944286
797,6400.70877726401
798,4785.59660370133
799,6774.39030514621
800,8257.22047338016
801,5157.92304055233
802,7516.66110225429
803,4399.17359432452
804,8018.65998979857
805,8326.82449511703
806,7708.52150597163
807,9289.22998567712
808,6666.65821008818
809,4748.50004806556
810,6901.51803377318
811,7346.37924372293
812,8807.92113784248
813,7920.10649715958
814,7973.62667806973
815,7263.10722028456
816,5369.56696246316
817,9301.3453714794
818,4723.99443748152
819,10186.1118477948
820,6613.22689650461
821,4714.09790452246
822,7568.59052827517
823,6541.18222096332
824,7694.59159419437
825,7660.49899801302
826,4439.06328851995
827,4923.3810331895
828,7810.59887905461
829,9473.3730207322
830,9861.53736843068
831,5394.44796229042
832,6685.80616792763
833,7901.5010052347
834,6562.85919254982
835,5972.53762333073
836,9855.94039717845
837,8195.95551583337
838,11232.7946873566
839,4531.16810376224
840,5977.7991099081
841,10511.94520253
842,8568.76511969702
843,6030.95299147949
844,10067.1319565177
845,7059.86911090084
846,5663.81044651136
847,5878.24624915519
848,5098.59471609315
849,5611.96020024236
850,6472.65709603884
851,5194.17860068858
852,5528.93932933247
853,10532.4345351811
854,7322.19283511488
855,21262.5775490442
856,6894.3557935005
857,4937.22147272467
858,8507.75189128486
859,9016.42073063691
860,6717.85449847068
861,7283.33423580374
862,5798.18989603968
863,8765.3828279441
864,8825.08712050939
865,6058.49311716331
866,6053.60543805441
867,7102.77449225764
868,8378.54346116672
869,7395.7518918122
870,8530.59157185684
871,6182.41577119959
872,5095.48961885698
873,6148.04683712852
874,10638.9936772718
875,12070.9081585912
876,10962.7333749732
877,7815.81275844065
878,5354.64364660477
879,6265.60397781634
880,5014.80176331526
881,8376.43766932397
882,11415.6144219944
883,9822.94538744498
884,6898.84322795963
885,6216.92131785691
886,4634.27580508232
887,6107.83573992176
888,12255.4727280177
889,7379.51874021878
890,5617.54997130958
891,6023.0365735078
892,8372.12192362303
893,4203.7818723048
894,7857.92139506014
895,4687.72830074022
896,6869.73573312476
897,7310.73435427753
898,5932.50025699247
899,7594.85251439062
900,7356.56328259691
901,5388.65224713445
902,7288.18115718562
903,7473.23649069882
904,11669.1308286542
905,6156.10262649411
906,8975.23173867031
907,7378.87351571426
908,9840.14373916274
909,7126.273632536
910,10024.7227554937
911,5277.46653371212
912,5444.76354504028
913,6970.37796291971
914,5864.53884562142
915,8908.94357146921
916,8026.24068042047
917,6173.99129069761
918,7578.92400272267
919,7056.6659207276
920,10066.2865556427
921,4088.14945415684
922,13490.0976667406
923,5627.14429294264
924,6494.90840597403
925,9346.57597362325
926,6002.73265557252
927,7458.88735218993
928,6881.76313080212
929,7700.73896734131
930,5570.81201955618
931,6239.91159952299
932,8389.19889928282
933,8381.59228325355
934,8464.44097268783
935,5754.11003284993
936,7414.77509697024
937,11362.2909311672
938,7148.70185952479
939,5062.07607579813
940,7413.28157666348
941,6336.14864266076
942,6942.540880536
943,7754.55630539452
944,4393.69104939353
945,8021.447018965
946,7305.64169850374
947,7620.1066369047
948,6651.76668263864
949,4659.69781230682
950,6514.39270540262
951,5827.67786563539
952,8533.50176301792
953,9414.344014811
954,5811.66268167252
955,5433.34546547612
956,7338.86208909085
957,6576.77924716571
958,6258.04983756185
959,8725.05866102001
960,7171.53777408089
961,8246.90925206491
962,6247.16857004349
963,4893.6615814303
964,7052.11421750617
965,7952.38537706391
966,9208.45093155603
967,8315.22647071036
968,8336.01796595183
969,6386.11898209205
970,8663.10965788195
971,7101.03360011195
972,8384.77008926837
973,8605.5126643512
974,7299.13208495608
975,11102.3078129275
976,8515.55278524889
977,8162.88425718084
978,6160.8035570418
979,7709.31486134106
980,8124.06627615885
981,7275.10923033331
982,4528.66390404426
983,5827.93669628478
984,8930.08138423212
985,7314.57015966389
986,5325.18561318655
987,9152.69741262635
988,7257.08679882973
989,6443.08347250179
990,6286.41069143429
991,6110.00922922049
992,8060.97063666642
993,7849.96605891274
994,7677.14251206311
995,5872.74114286139
996,5542.38046544291
997,7307.95317087386
998,4286.75154909503
999,6653.47391810419
1000,5655.64756414289
1001,9199.14854217085
1002,8149.32212421121
1003,7008.23997392228
1004,11908.7713058216
1005,7060.5869610647
1006,5450.1363553939
1007,11761.6464527303
1008,8294.21702555423
1009,8648.73871420938
1010,7856.91545982125
1011,5187.19133479334
1012,6635.21631847032
1013,5866.03060447117
1014,8588.38626206522
1015,12055.7593479846
1016,6138.43408491324
1017,3822.51849978065
1018,5835.39711772885
1019,9116.32165396701
1020,9532.95580274016
1021,7196.81401938791
1022,7894.00488822267
1023,5240.5669732439
1024,6150.22023428586
1025,3491.09271484349
1026,5619.45165667306
1027,6256.34198349899
1028,7701.84233066017
1029,8006.03507426752
1030,6650.4316601259
1031,8594.06587746749
1032,9225.46403474446
1033,7638.57872509826
1034,5537.20748859199
1035,10098.9804021814
1036,12177.9763381738
1037,6429.11222623994
1038,8431.5007417224
1039,5634.18276186146
1040,6501.59291556553
1041,4309.16061447992
1042,8102.13137460753
1043,6106.90800195966
1044,9441.59788892446
1045,7757.60323625339
1046,8972.22052260475
1047,8665.32582530622
1048,5680.82677441702
1049,10011.9292142264
1050,19204.7772506754
1051,10965.0034087536
1052,6806.42345093757
1053,3152.03881147126
1054,6674.30844030674
1055,10218.2420580048
1056,5940.31550270554
1057,12855.9575898893
1058,19278.9627860395
1059,4283.02093829686
1060,5788.45179308049
1061,8387.8549721057
1062,6123.39331170261
1063,10656.9885259397
1064,7049.6137973478
1065,8065.65399607608
1066,4125.63533421875
1067,7843.10223447696
1068,7117.36110433736
1069,7958.58204185633
1070,10120.7637074626
1071,6232.98023246731
1072,6246.18278675603
1073,7652.54884313961
1074,6350.16269457712
1075,5643.68146199519
1076,8097.24534322104
1077,6204.43005405918
1078,6641.58598161929
1079,8058.42117919644
1080,6533.10398834739
1081,6145.20125674758
1082,7960.48998357277
1083,7749.2624832603
1084,8752.49220655093
1085,5874.62678609963
1086,7488.16118828119
1087,6468.65651803471
1088,4172.38256075265
1089,7392.83360991466
1090,7383.32831120549
1091,6550.29578813363
1092,4879.71843606336
1093,10316.8924035818
1094,8072.59292014049
1095,9654.20954609072
1096,7684.12012067781
1097,6197.50342755589
1098,5756.91924572712
1099,5163.89960470486
1100,10422.227903666
1101,5532.70865793799
1102,8271.67647018837
1103,16035.5027916753
1104,7761.63668401807
1105,6981.05152479483
1106,5283.5565527444
1107,5065.57502590722
1108,7513.40852324846
1109,4595.2546374305
1110,6571.4844130263
1111,10463.4616056137
1112,5906.21462586631
1113,18198.1876126253
1114,15505.9556692338
1115,5168.53304348437
1116,7977.74062976181
1117,5918.93134578518
1118,7601.30864417193
1119,6071.74587255345
1120,11986.4749888781
1121,8107.63301223831
1122,9370.30589656337
1123,5061.66096021298
1124,7844.41001885967
1125,5067.71257341312
1126,8787.61462324743
1127,7380.97615968452
1128,6720.64767327781
1129,6634.0027753508
1130,6034.73978242722
1131,8652.41054601773
1132,8939.67227190196
1133,6097.92216405669
1134,11173.6406042327
1135,6933.12728363742
1136,10115.2091671805
1137,5548.94228509417
1138,5889.70807653116
1139,6184.77451325659
1140,11780.5478184707
1141,6710.46273518469
1142,8020.95615369573
1143,7932.91809576941
1144,9796.61194081008
1145,5008.89052728527
1146,8529.31898772229
1147,6697.85636401297
1148,4648.70176662062
1149,16213.6924662864
1150,17828.7675157446
1151,8291.9413834754
1152,7987.30317795541
1153,10637.6119596185
1154,10969.5726670234
1155,11057.5734758078
1156,6129.69605717277
1157,8171.0030681928
1158,5920.57856432508
1159,8781.14283273737
1160,4128.63163203051
1161,6509.58716138873
1162,6124.12022783766
1163,6168.77876855
1164,8179.27097146083
1165,6118.12315714983
1166,5327.47501541529
1167,7265.43092802444
1168,4070.78220195463
1169,5302.78782286719
1170,6429.78154642651
1171,7709.34083667056
1172,9179.93886782476
1173,8590.91631467037
1174,7734.93608585861
1175,6738.10527584278
1176,6653.48499102492
1177,10831.1517469013
1178,8609.15779182461
1179,5780.5820732688
1180,4868.9861969805
1181,8942.60346900021
1182,5274.05897636543
1183,7554.45951395264
1184,4188.07872948984
1185,6354.88176284879
1186,8753.83323181066
1187,6612.69700819883
1188,5639.65111208053
1189,8680.85182616169
1190,9601.37383901271
1191,12656.8287411144
1192,6695.8564866406
1193,9938.30756888419
1194,3737.5598046691
1195,5861.83872837297
1196,6506.74821366936
1197,4822.36081881759
1198,8584.51270814878
1199,5654.01556831277
1200,5730.17515215844
1201,9510.4270292434
1202,12439.3891397571
1203,8890.14703563704
1204,5776.31358263676
1205,5580.1472788557
1206,8598.36415307166
1207,8235.45055374008
1208,6837.00355295239
1209,5351.1240233876
1210,7516.55128903192
1211,10540.7561296009
1212,4950.41332417933
1213,7027.15336474599
1214,8162.27441206655
1215,9390.26329119375
1216,12763.2312458196
1217,6019.95366400528
1218,13995.0007791032
1219,7301.48365391048
1220,6043.93594292576
1221,3960.0835091644
1222,6913.5798100528
1223,6308.62319381932
1224,6390.02076083395
1225,7187.82152450104
1226,5474.37468415964
1227,5117.51083342119
1228,7595.495706775
1229,4234.62863448491
1230,8424.33872724836
1231,7522.42412679774
1232,8637.96110664478
1233,8546.33479124272
1234,5897.66391467022
1235,9151.419462816
1236,6857.53215544436
1237,5949.8629143892
1238,6047.73352435815
1239,6625.74881938311
1240,11638.464115786
1241,6614.71327277244
1242,5688.06897072813
1243,8710.55423906469
1244,8768.97143770312
1245,7523.62256984768
1246,6969.78500498276
1247,9130.90041776871
1248,5899.82499239649
1249,6109.42116958114
1250,6799.45030772819
1251,8733.77597046357
1252,6760.90095852059
1253,7128.11083272373
1254,6479.71164989115
1255,5557.56534038267
1256,4396.38579405016
1257,5330.41817524409
1258,8511.98449058358
1259,8239.95881892655
1260,10509.5412280023
1261,12209.7658853577
1262,7859.8624530517
1263,5636.71272568839
1264,5708.37819865847
1265,11365.5329706672
1266,10009.7336873805
1267,8348.29386392538
1268,9173.52868721251
1269,8286.95733290147
1270,6482.34662806939
1271,4159.78472208553
1272,11663.8549850572
1273,7399.49088107622
1274,7468.67040503646
1275,6819.57192628731
1276,3530.23511339391
1277,12734.6316108768
1278,6202.58141186638
1279,6122.56574648138
1280,5502.17975075911
1281,6905.26730684893
1282,7023.59873511447
1283,9873.57629173746
1284,6279.52652820407
1285,5775.95502689526
1286,5707.4300395229
1287,5339.0713587625
1288,3521.56512018227
1289,7811.71687802367
1290,18789.6493779182
1291,5383.4023006506
1292,5871.38850580365
1293,7649.87513543983
1294,5723.83452290126
1295,6005.76352846079
1296,5505.26519941804
1297,4693.44860302893
1298,7722.97842851208
1299,7510.58725566586
1300,4762.76738074162
1301,9417.37409649555
1302,6603.54440145641
1303,5344.5948791991
1304,8790.76516140759
1305,9220.38197780254
1306,10154.4048300311
1307,6725.16452679187
1308,7645.12785885873
1309,5128.31545263927
1310,5785.30107057199
1311,16795.369410964
1312,10107.0576242689
1313,6674.42262897294
1314,6004.35400647973
1315,5097.0718693054
1316,6360.57095631584
1317,4912.72503555433
1318,9261.00992655401
1319,5140.07591539322
1320,6200.45452644328
1321,7455.62408648104
1322,5157.73578412412
1323,7022.17901067345
1324,8195.67559349491
1325,8487.91467552954
1326,7438.11385142237
1327,4741.41399804542
1328,6283.6369183117
1329,7013.16790840098
1330,10572.731650421
1331,9102.54706514954
1332,7419.31138038354
1333,5362.66605314472
1334,8132.73154740509
1335,6916.61440061125
1336,4758.01181118271
1337,7512.18640223994
1338,7695.80818555168
1339,7305.05999232978
1340,6799.22538976716
1341,7224.81072613218
1342,7394.66030601704
1343,6083.14381574831
1344,7250.51476132782
1345,6865.56386481213
1346,7150.34844996234
1347,9050.2327917075
1348,6387.07161063098
1349,5511.09861569784
1350,10843.9046489633
1351,6348.11271381559
1352,4463.4832990081
1353,8619.97057950811
1354,9454.54161339658
1355,11997.7009186554
1356,5433.82126265764
1357,6564.68245730213
1358,6671.10819060629
1359,8023.42334502584
1360,6280.40909850754
1361,9168.31472653099
1362,3529.78048425142
1363,7021.10526044161
