5.091967453637822327e-01,1.000000000000000000e+00,5.091967453637822327e-01,5.091967453637822327e-01,9.552238805970149071e-01,4.863968910937621071e-01
5.218523665224836794e-01,6.666666666666666297e-01,3.479015776816557493e-01,5.218523665224836794e-01,8.750000000000000000e-01,4.566208207071732472e-01
6.350902409495574608e-01,1.000000000000000000e+00,6.350902409495574608e-01,6.350902409495574608e-01,9.617834394904458684e-01,6.108192763272813908e-01
4.756956774490036510e-01,1.000000000000000000e+00,4.756956774490036510e-01,4.756956774490036510e-01,9.009900990099010132e-01,4.285970955233597279e-01
1.610254681987042524e-01,1.000000000000000000e+00,1.610254681987042524e-01,1.610254681987042524e-01,8.787878787878787845e-01,1.415072296291643439e-01
6.560690249755356529e-01,1.000000000000000000e+00,6.560690249755356529e-01,6.560690249755356529e-01,9.285714285714286031e-01,6.092069517629974396e-01
6.457038353696982202e-01,1.000000000000000000e+00,6.457038353696982202e-01,6.457038353696982202e-01,9.649122807017543879e-01,6.230475604444456472e-01
3.237094384495500243e-01,6.666666666666666297e-01,2.158062922996999977e-01,3.237094384495500243e-01,9.134615384615384359e-01,2.956961216606466269e-01
5.117424971480928342e-01,1.000000000000000000e+00,5.117424971480928342e-01,5.117424971480928342e-01,9.509803921568626972e-01,4.866570806212255351e-01
6.881094439276245200e-01,8.750000000000000000e-01,6.020957634366714828e-01,6.881094439276245200e-01,8.617021276595744350e-01,5.929453718950806751e-01
4.064995050564722545e-01,1.000000000000000000e+00,4.064995050564722545e-01,4.064995050564722545e-01,9.322033898305084332e-01,3.789402165780673126e-01
5.984092054844839526e-01,1.000000000000000000e+00,5.984092054844839526e-01,5.984092054844839526e-01,8.571428571428570953e-01,5.129221761295575943e-01
7.486849224331434405e-01,6.999999999999999556e-01,5.240794457032004194e-01,7.486849224331434405e-01,7.735849056603774088e-01,5.791713550897902296e-01
3.456581887955810783e-01,1.000000000000000000e+00,3.456581887955810783e-01,3.456581887955810783e-01,9.148936170212765839e-01,3.162404706002124866e-01
3.997030642525477018e-01,1.000000000000000000e+00,3.997030642525477018e-01,3.997030642525477018e-01,8.723404255319149314e-01,3.486771411564777989e-01
2.366101086081606741e-01,1.000000000000000000e+00,2.366101086081606741e-01,2.366101086081606741e-01,8.591549295774647543e-01,2.032847411985605757e-01
3.406606153716725816e-01,7.500000000000000000e-01,2.554954615287544639e-01,3.406606153716725816e-01,9.453551912568306514e-01,3.220452811983571806e-01
4.285473557616046869e-01,1.000000000000000000e+00,4.285473557616046869e-01,4.285473557616046869e-01,9.647058823529411908e-01,4.134221549700186626e-01
5.163742552448213896e-01,1.000000000000000000e+00,5.163742552448213896e-01,5.163742552448213896e-01,9.193548387096773800e-01,4.747311701444325571e-01
7.995660216908262452e-01,1.000000000000000000e+00,7.995660216908262452e-01,7.995660216908262452e-01,9.729729729729730270e-01,7.779561292126958572e-01
4.991728382770422301e-01,8.333333333333333703e-01,4.159773652308685343e-01,4.991728382770422301e-01,8.962264150943396457e-01,4.473718833615001333e-01
3.195840849157081109e-01,1.000000000000000000e+00,3.195840849157081109e-01,3.195840849157081109e-01,9.324324324324324564e-01,2.979905656646467671e-01
6.876698353208280379e-01,1.000000000000000000e+00,6.876698353208280379e-01,6.876698353208280379e-01,9.519230769230768718e-01,6.546087855457881632e-01
7.305358049373104068e-01,7.500000000000000000e-01,5.479018537029828328e-01,7.305358049373104068e-01,9.407407407407407662e-01,6.872447942743586946e-01
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.166666666666666297e-01,0.000000000000000000e+00
6.427202462660646098e-01,1.000000000000000000e+00,6.427202462660646098e-01,6.427202462660646098e-01,8.378378378378378288e-01,5.384953414661621807e-01
4.446525658191737285e-01,1.000000000000000000e+00,4.446525658191737285e-01,4.446525658191737285e-01,8.953488372093023617e-01,3.981191577683299565e-01
5.387106916410285828e-01,1.000000000000000000e+00,5.387106916410285828e-01,5.387106916410285828e-01,9.558011049723756924e-01,5.149002743309278873e-01
4.451681140138709081e-01,1.000000000000000000e+00,4.451681140138709081e-01,4.451681140138709081e-01,9.142857142857142572e-01,4.070108470983962445e-01
3.417130003052151754e-01,1.000000000000000000e+00,3.417130003052151754e-01,3.417130003052151754e-01,9.090909090909090606e-01,3.106481820956501494e-01
2.765566345943603621e-01,1.000000000000000000e+00,2.765566345943603621e-01,2.765566345943603621e-01,9.433962264150943522e-01,2.609024854663776760e-01
5.751679925722359421e-01,1.000000000000000000e+00,5.751679925722359421e-01,5.751679925722359421e-01,9.444444444444444198e-01,5.432142152071116614e-01
3.514385552958037007e-01,1.000000000000000000e+00,3.514385552958037007e-01,3.514385552958037007e-01,9.291338582677165503e-01,3.265334608260223592e-01
4.851238941481627043e-01,8.000000000000000444e-01,3.880991153185301967e-01,4.851238941481627043e-01,8.909090909090908728e-01,4.322012875138176446e-01
4.660611931743069425e-01,1.000000000000000000e+00,4.660611931743069425e-01,4.660611931743069425e-01,9.166666666666666297e-01,4.272227604097813547e-01
4.316715543261042121e-01,6.666666666666666297e-01,2.877810362174028080e-01,4.316715543261042121e-01,8.958333333333333703e-01,3.867057674171350268e-01
4.487026554277038781e-01,1.000000000000000000e+00,4.487026554277038781e-01,4.487026554277038781e-01,9.421487603305784830e-01,4.227446505682499467e-01
4.331459267970164118e-01,6.666666666666666297e-01,2.887639511980109042e-01,4.331459267970164118e-01,9.074074074074074403e-01,3.930398224639593541e-01
4.027310898525849892e-01,1.000000000000000000e+00,4.027310898525849892e-01,4.027310898525849892e-01,9.450549450549450281e-01,3.806030079925528109e-01
6.417653204108225706e-01,1.000000000000000000e+00,6.417653204108225706e-01,6.417653204108225706e-01,9.640718562874251996e-01,6.187078837493559247e-01
3.117393689249631228e-01,6.666666666666666297e-01,2.078262459499753967e-01,3.117393689249631228e-01,8.970588235294117974e-01,2.796485515356286755e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.727272727272727071e-01,0.000000000000000000e+00
5.372860483916159779e-01,1.000000000000000000e+00,5.372860483916159779e-01,5.372860483916159779e-01,9.090909090909090606e-01,4.884418621741963284e-01
6.399124996426034384e-01,1.000000000000000000e+00,6.399124996426034384e-01,6.399124996426034384e-01,9.300000000000000488e-01,5.951186246676212210e-01
6.142399843559105399e-01,8.000000000000000444e-01,4.913919874847284541e-01,6.142399843559105399e-01,9.107142857142856984e-01,5.593971286098471385e-01
6.698690343171036510e-01,9.090909090909090606e-01,6.089718493791851373e-01,6.698690343171036510e-01,9.120879120879120672e-01,6.109794488826330028e-01
1.849200153100618860e-01,1.000000000000000000e+00,1.849200153100618860e-01,1.849200153100618860e-01,9.607843137254902244e-01,1.776682500037849444e-01
7.168660304315904730e-01,8.888888888888888395e-01,6.372142492725247909e-01,7.168660304315904730e-01,9.421965317919075433e-01,6.754286876320766408e-01
2.351765804320173348e-01,1.000000000000000000e+00,2.351765804320173348e-01,2.351765804320173348e-01,9.411764705882352811e-01,2.213426639360163151e-01
3.591648086353499414e-01,1.000000000000000000e+00,3.591648086353499414e-01,3.591648086353499414e-01,9.692307692307692291e-01,3.481135837542622680e-01
3.925603098449899075e-01,1.000000000000000000e+00,3.925603098449899075e-01,3.925603098449899075e-01,9.310344827586206629e-01,3.654871850280940193e-01
3.498171772798355783e-01,8.000000000000000444e-01,2.798537418238684626e-01,3.498171772798355783e-01,9.387755102040816757e-01,3.283997990790293309e-01
5.539941519640001477e-01,7.500000000000000000e-01,4.154956139730001108e-01,5.539941519640001477e-01,9.634146341463414309e-01,5.337260732336098767e-01
5.197994454634639050e-01,1.000000000000000000e+00,5.197994454634639050e-01,5.197994454634639050e-01,9.324324324324324564e-01,4.846778613105271472e-01
4.157299607189666735e-01,1.000000000000000000e+00,4.157299607189666735e-01,4.157299607189666735e-01,9.729729729729730270e-01,4.044940158346703174e-01
5.264602666094905237e-01,1.000000000000000000e+00,5.264602666094905237e-01,5.264602666094905237e-01,9.569892473118279952e-01,5.038168142822005979e-01
7.176545014320859783e-01,1.000000000000000000e+00,7.176545014320859783e-01,7.176545014320859783e-01,9.635416666666666297e-01,6.914900144007077865e-01
6.853005567227981043e-01,8.333333333333333703e-01,5.710837972689984943e-01,6.853005567227981043e-01,8.809523809523809312e-01,6.037171571129411607e-01
5.411204221736137798e-01,1.000000000000000000e+00,5.411204221736137798e-01,5.411204221736137798e-01,9.032258064516128782e-01,4.887539297051995413e-01
4.179314730159885971e-01,1.000000000000000000e+00,4.179314730159885971e-01,4.179314730159885971e-01,9.516129032258064946e-01,3.977089823861827411e-01
4.903934231555450718e-01,1.000000000000000000e+00,4.903934231555450718e-01,4.903934231555450718e-01,9.245283018867924696e-01,4.533825987664473200e-01
6.616259628198519760e-01,1.000000000000000000e+00,6.616259628198519760e-01,6.616259628198519760e-01,9.428571428571428381e-01,6.238187649444318916e-01
3.960215889614298601e-01,1.000000000000000000e+00,3.960215889614298601e-01,3.960215889614298601e-01,9.626168224299065379e-01,3.812170435796941592e-01
6.159542126144074148e-01,1.000000000000000000e+00,6.159542126144074148e-01,6.159542126144074148e-01,9.179104477611940149e-01,5.653908071012844205e-01
5.920270165079450919e-01,1.000000000000000000e+00,5.920270165079450919e-01,5.920270165079450919e-01,8.936170212765957022e-01,5.290454190070998930e-01
5.198496669544202531e-01,1.000000000000000000e+00,5.198496669544202531e-01,5.198496669544202531e-01,8.965517241379310498e-01,4.660721152005147250e-01
6.901201289228234836e-01,7.500000000000000000e-01,5.175900966921176405e-01,6.901201289228234836e-01,9.272727272727272485e-01,6.399295740920726283e-01
6.813904098186519542e-01,6.999999999999999556e-01,4.769732868730563458e-01,6.813904098186519542e-01,9.377162629757785917e-01,6.389508687226805872e-01
4.739485949169004453e-01,8.000000000000000444e-01,3.791588759335203784e-01,4.739485949169004453e-01,9.012345679012345734e-01,4.271388571473300200e-01
2.313685055670779978e-01,1.000000000000000000e+00,2.313685055670779978e-01,2.313685055670779978e-01,9.423076923076922906e-01,2.180203225535927158e-01
4.419509662050737364e-01,1.000000000000000000e+00,4.419509662050737364e-01,4.419509662050737364e-01,9.646464646464646409e-01,4.263264370968135597e-01
5.709287193087608792e-01,1.000000000000000000e+00,5.709287193087608792e-01,5.709287193087608792e-01,9.242424242424241987e-01,5.276765436035516510e-01
4.996678707103445749e-01,1.000000000000000000e+00,4.996678707103445749e-01,4.996678707103445749e-01,9.615384615384615641e-01,4.804498756830236639e-01
5.763809177627153835e-01,1.000000000000000000e+00,5.763809177627153835e-01,5.763809177627153835e-01,9.705882352941176405e-01,5.594285378285178689e-01
3.737283123179890310e-01,1.000000000000000000e+00,3.737283123179890310e-01,3.737283123179890310e-01,9.342105263157894912e-01,3.491409233497002607e-01
5.762065002010346992e-01,7.500000000000000000e-01,4.321548751507759967e-01,5.762065002010346992e-01,8.686868686868687295e-01,5.005430203766564334e-01
5.671499873664461733e-01,1.000000000000000000e+00,5.671499873664461733e-01,5.671499873664461733e-01,8.636363636363636465e-01,4.898113527255671396e-01
5.280838063680546313e-01,8.571428571428570953e-01,4.526432626011896443e-01,5.280838063680546313e-01,9.067796610169491789e-01,4.788556549269648022e-01
5.536832057321290357e-01,1.000000000000000000e+00,5.536832057321290357e-01,5.536832057321290357e-01,9.243697478991597105e-01,5.118080052986067052e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.965517241379310498e-01,0.000000000000000000e+00
2.707840294062221487e-01,1.000000000000000000e+00,2.707840294062221487e-01,2.707840294062221487e-01,9.318181818181817677e-01,2.523214819467070047e-01
0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.090909090909090606e-01,0.000000000000000000e+00
4.466362967453075816e-01,1.000000000000000000e+00,4.466362967453075816e-01,4.466362967453075816e-01,8.888888888888888395e-01,3.970100415513844738e-01
4.146772419547130051e-01,1.000000000000000000e+00,4.146772419547130051e-01,4.146772419547130051e-01,9.130434782608695121e-01,3.786183513499553066e-01
5.926529193693621522e-01,1.000000000000000000e+00,5.926529193693621522e-01,5.926529193693621522e-01,9.694323144104803891e-01,5.745368912663685323e-01
5.217605917274400484e-01,1.000000000000000000e+00,5.217605917274400484e-01,5.217605917274400484e-01,9.458128078817733542e-01,4.934878503037856134e-01
7.491187516957430459e-01,8.181818181818182323e-01,6.129153422965171183e-01,7.491187516957430459e-01,9.222222222222222765e-01,6.908539598971853435e-01
4.340063423614645699e-01,8.000000000000000444e-01,3.472050738891716559e-01,4.340063423614645699e-01,9.253731343283582156e-01,4.016178093494149892e-01
4.939210705143489699e-01,8.571428571428570953e-01,4.233609175837276806e-01,4.939210705143489699e-01,9.514563106796116720e-01,4.699443195185067923e-01
5.320407242226036226e-01,1.000000000000000000e+00,5.320407242226036226e-01,5.320407242226036226e-01,9.499999999999999556e-01,5.054386880114734026e-01
6.210692761569180931e-01,8.750000000000000000e-01,5.434356166373033314e-01,6.210692761569180931e-01,9.272727272727272485e-01,5.759006015273240298e-01
6.876069984477791719e-01,1.000000000000000000e+00,6.876069984477791719e-01,6.876069984477791719e-01,9.666666666666666741e-01,6.646867651661865217e-01
3.894729737498752176e-01,8.000000000000000444e-01,3.115783789999002074e-01,3.894729737498752176e-01,9.473684210526315264e-01,3.689743961840922792e-01
6.048190528831214330e-01,1.000000000000000000e+00,6.048190528831214330e-01,6.048190528831214330e-01,9.322033898305084332e-01,5.638143713317232963e-01
7.832319841432391350e-01,8.333333333333333703e-01,6.526933201193659828e-01,7.832319841432391350e-01,8.888888888888888395e-01,6.962062081273235892e-01
7.070626093310120597e-01,6.666666666666666297e-01,4.713750728873413731e-01,7.070626093310120597e-01,9.478260869565217073e-01,6.701723862354809214e-01
3.328237738031868953e-01,7.500000000000000000e-01,2.496178303523901576e-01,3.328237738031868953e-01,8.780487804878048808e-01,2.922355087052372902e-01
2.936944379873713262e-01,1.000000000000000000e+00,2.936944379873713262e-01,2.936944379873713262e-01,9.679999999999999716e-01,2.842962159717754567e-01
3.129012154447257665e-01,1.000000000000000000e+00,3.129012154447257665e-01,3.129012154447257665e-01,8.909090909090908728e-01,2.787665373962102122e-01
5.299495383392598402e-01,1.000000000000000000e+00,5.299495383392598402e-01,5.299495383392598402e-01,9.459459459459459429e-01,5.013036173479484825e-01
5.638147270023005087e-01,1.000000000000000000e+00,5.638147270023005087e-01,5.638147270023005087e-01,9.819819819819819440e-01,5.536559030923491331e-01
3.776909305494302038e-01,1.000000000000000000e+00,3.776909305494302038e-01,3.776909305494302038e-01,9.800995024875621686e-01,3.701746931255609496e-01
4.692740629377371575e-01,1.000000000000000000e+00,4.692740629377371575e-01,4.692740629377371575e-01,9.431818181818182323e-01,4.426107639071839572e-01
2.585264566038942835e-01,1.000000000000000000e+00,2.585264566038942835e-01,2.585264566038942835e-01,9.598393574297188202e-01,2.481438679852639717e-01
4.049602401873759194e-01,1.000000000000000000e+00,4.049602401873759194e-01,4.049602401873759194e-01,9.679487179487179516e-01,3.919807453095753846e-01
8.630611115949307077e-01,1.000000000000000000e+00,8.630611115949307077e-01,8.630611115949307077e-01,9.569892473118279952e-01,8.259402035693422794e-01
8.222105924194745841e-01,8.000000000000000444e-01,6.577684739355796895e-01,8.222105924194745841e-01,8.644067796610169774e-01,7.107244103964950321e-01
3.990050540902798648e-01,1.000000000000000000e+00,3.990050540902798648e-01,3.990050540902798648e-01,9.239130434782608647e-01,3.686459738877585490e-01
3.633344955678280974e-01,1.000000000000000000e+00,3.633344955678280974e-01,3.633344955678280974e-01,9.365079365079365115e-01,3.402656387063787147e-01
5.466691316918156351e-01,5.000000000000000000e-01,2.733345658459078176e-01,5.466691316918156351e-01,9.278350515463917869e-01,5.072187819820970223e-01
6.856809179857378256e-01,1.000000000000000000e+00,6.856809179857378256e-01,6.856809179857378256e-01,8.870967741935483764e-01,6.082653304712190012e-01
2.967100956719950222e-01,1.000000000000000000e+00,2.967100956719950222e-01,2.967100956719950222e-01,9.627906976744186052e-01,2.856697200190835839e-01
4.124657370770147269e-01,1.000000000000000000e+00,4.124657370770147269e-01,4.124657370770147269e-01,8.823529411764705621e-01,3.639403562444247231e-01
4.745103582367612427e-01,1.000000000000000000e+00,4.745103582367612427e-01,4.745103582367612427e-01,9.111111111111110938e-01,4.323316597268269112e-01
4.304004042874805536e-01,1.000000000000000000e+00,4.304004042874805536e-01,4.304004042874805536e-01,9.452054794520547976e-01,4.068168204909062835e-01
4.619391210618321031e-01,1.000000000000000000e+00,4.619391210618321031e-01,4.619391210618321031e-01,9.411764705882352811e-01,4.347662315876066885e-01
3.570166822455312361e-01,1.000000000000000000e+00,3.570166822455312361e-01,3.570166822455312361e-01,9.069767441860464574e-01,3.238058280831562219e-01
4.517374392292537455e-01,1.000000000000000000e+00,4.517374392292537455e-01,4.517374392292537455e-01,9.200000000000000400e-01,4.155984440909134547e-01
5.751750113738697268e-01,1.000000000000000000e+00,5.751750113738697268e-01,5.751750113738697268e-01,9.534883720930232842e-01,5.484226852634571658e-01
4.526708798122226485e-01,1.000000000000000000e+00,4.526708798122226485e-01,4.526708798122226485e-01,9.304812834224599483e-01,4.212017812156510499e-01
3.693344030240804932e-01,1.000000000000000000e+00,3.693344030240804932e-01,3.693344030240804932e-01,9.682539682539682557e-01,3.576095013407763479e-01
4.591554271887045569e-01,7.500000000000000000e-01,3.443665703915284038e-01,4.591554271887045569e-01,8.636363636363636465e-01,3.965433234811539531e-01
4.526102134662212673e-01,8.000000000000000444e-01,3.620881707729770582e-01,4.526102134662212673e-01,9.152542372881355970e-01,4.142534157148465845e-01
4.788580957560180096e-01,1.000000000000000000e+00,4.788580957560180096e-01,4.788580957560180096e-01,9.538461538461538991e-01,4.567569528749710339e-01
4.228781434771056724e-01,1.000000000000000000e+00,4.228781434771056724e-01,4.228781434771056724e-01,9.342105263157894912e-01,3.950572129851908088e-01
4.157214698665496200e-01,6.666666666666666297e-01,2.771476465776997467e-01,4.157214698665496200e-01,9.555555555555556024e-01,3.972449600947030035e-01
5.316747474168072030e-01,6.666666666666666297e-01,3.544498316112048020e-01,5.316747474168072030e-01,9.490909090909090962e-01,5.046076693664970358e-01
6.600842944672726809e-01,1.000000000000000000e+00,6.600842944672726809e-01,6.600842944672726809e-01,9.272727272727272485e-01,6.120781639605619162e-01
5.274090487750848766e-01,1.000000000000000000e+00,5.274090487750848766e-01,5.274090487750848766e-01,9.245283018867924696e-01,4.876045922637577412e-01
5.179429165699254156e-01,1.000000000000000000e+00,5.179429165699254156e-01,5.179429165699254156e-01,9.230769230769231282e-01,4.781011537568542469e-01
5.329798285133267033e-01,1.000000000000000000e+00,5.329798285133267033e-01,5.329798285133267033e-01,9.619047619047619291e-01,5.126758350461523284e-01
4.142592910926800598e-01,1.000000000000000000e+00,4.142592910926800598e-01,4.142592910926800598e-01,9.786096256684492234e-01,4.053981297858847976e-01
6.008368614883610181e-01,1.000000000000000000e+00,6.008368614883610181e-01,6.008368614883610181e-01,9.578313253012048500e-01,5.755003673292132804e-01
6.145443580198101108e-01,1.000000000000000000e+00,6.145443580198101108e-01,6.145443580198101108e-01,8.135593220338983578e-01,4.999682912703540261e-01
2.581649917881138623e-01,1.000000000000000000e+00,2.581649917881138623e-01,2.581649917881138623e-01,8.823529411764705621e-01,2.277926398130416252e-01
4.455212502673117081e-01,1.000000000000000000e+00,4.455212502673117081e-01,4.455212502673117081e-01,9.611111111111111382e-01,4.281954238680273916e-01
3.982121053119707099e-01,1.000000000000000000e+00,3.982121053119707099e-01,3.982121053119707099e-01,9.124999999999999778e-01,3.633685460971732839e-01
7.683799489389699922e-01,1.000000000000000000e+00,7.683799489389699922e-01,7.683799489389699922e-01,9.405940594059405413e-01,7.227336153386351159e-01
6.573971032109774404e-01,1.000000000000000000e+00,6.573971032109774404e-01,6.573971032109774404e-01,9.069767441860464574e-01,5.962438843076306449e-01
6.585808217256970964e-01,8.888888888888888395e-01,5.854051748672862709e-01,6.585808217256970964e-01,8.736842105263158409e-01,5.753916652971879930e-01
5.359044244490354103e-01,1.000000000000000000e+00,5.359044244490354103e-01,5.359044244490354103e-01,9.647058823529411908e-01,5.169901506449517958e-01
6.341924766261866075e-01,1.000000000000000000e+00,6.341924766261866075e-01,6.341924766261866075e-01,9.000000000000000222e-01,5.707732289635679690e-01
3.565468683525426785e-01,1.000000000000000000e+00,3.565468683525426785e-01,3.565468683525426785e-01,9.090909090909090606e-01,3.241335166841297077e-01
6.190141118379877128e-01,8.333333333333333703e-01,5.158450931983231680e-01,6.190141118379877128e-01,7.727272727272727071e-01,4.783290864202632275e-01
2.682966301639583828e-01,3.333333333333333148e-01,8.943221005465279427e-02,2.682966301639583828e-01,8.877551020408163129e-01,2.381817022884120394e-01
6.992360835709597877e-01,8.000000000000000444e-01,5.593888668567678080e-01,6.992360835709597877e-01,9.245283018867924696e-01,6.464635489618307806e-01
3.650505839490146287e-01,6.666666666666666297e-01,2.433670559660097432e-01,3.650505839490146287e-01,8.717948717948718063e-01,3.182492270324742689e-01
3.266884338378777675e-01,1.000000000000000000e+00,3.266884338378777675e-01,3.266884338378777675e-01,9.468085106382978511e-01,3.093113894847991374e-01
5.678681886463707862e-01,8.333333333333333703e-01,4.732234905386423218e-01,5.678681886463707862e-01,9.439999999999999503e-01,5.360675700821739831e-01
4.564897768130746769e-01,1.000000000000000000e+00,4.564897768130746769e-01,4.564897768130746769e-01,9.444444444444444198e-01,4.311292336567927319e-01
6.534617119482372116e-01,1.000000000000000000e+00,6.534617119482372116e-01,6.534617119482372116e-01,9.452054794520547976e-01,6.176555907455940631e-01
3.931856348391867817e-01,7.500000000000000000e-01,2.948892261293900585e-01,3.931856348391867817e-01,9.436619718309858795e-01,3.710343314679649951e-01
6.136847714907148754e-01,1.000000000000000000e+00,6.136847714907148754e-01,6.136847714907148754e-01,9.456521739130434590e-01,5.803323382575238387e-01
4.421988565439456398e-01,1.000000000000000000e+00,4.421988565439456398e-01,4.421988565439456398e-01,9.740259740259740173e-01,4.307131719583885965e-01
5.819514972821436816e-01,1.000000000000000000e+00,5.819514972821436816e-01,5.819514972821436816e-01,9.473684210526315264e-01,5.513224711093992481e-01
5.593493500669308727e-01,1.000000000000000000e+00,5.593493500669308727e-01,5.593493500669308727e-01,9.142857142857142572e-01,5.114051200611938741e-01
6.329191894253145545e-01,7.500000000000000000e-01,4.746893920689859159e-01,6.329191894253145545e-01,8.387096774193548709e-01,5.308354491954251353e-01
7.471408388509831466e-01,1.000000000000000000e+00,7.471408388509831466e-01,7.471408388509831466e-01,9.568345323741007658e-01,7.148901551595738812e-01
5.428385170210072719e-01,1.000000000000000000e+00,5.428385170210072719e-01,5.428385170210072719e-01,8.734177215189873333e-01,4.741247806892341932e-01
5.290247237724431395e-01,1.000000000000000000e+00,5.290247237724431395e-01,5.290247237724431395e-01,9.613259668508287170e-01,5.085652040685364472e-01
