"Id","Sales"
35108,7209
10284,4739.91
29116,5998.85
16276,4130.72
12,7510.54
21412,3273.02
4292,4739.1
11140,7197.83
17132,6319.66
12852,8045.03
26548,9934.42
868,7756.95
30828,5614.18
27404,3385.54
24836,7328.28
31684,5630.9
6004,5780.2
34252,4670.01
14564,10211.9
18844,5784.51
37676,8597.39
38532,10405
17988,5697.37
1724,8660.57
11996,7286.02
25692,8112.85
21413,2206.65
24837,6183.49
3437,2680.65
9429,2431.2
23981,6122.36
35109,6135.08
39389,2594.95
4293,3769.97
7717,5243.55
34253,3673.71
15421,2464.27
22269,3472.81
28261,3462.89
26549,8332.67
13709,7033.95
36821,6287.38
23125,6365.13
16277,3541.28
29117,5200.84
40245,3834.89
14565,8766.7
35965,6043.48
11141,6616.46
17133,5799.46
8573,5377.71
32541,4826.28
5149,5275.7
30829,4703.94
20557,4743.45
37677,6955.84
10285,3795.28
11997,6471.38
25693,6808.67
12853,6635.92
29973,4718.51
2581,8374.79
19701,4679.55
27405,2379.85
6861,5079.1
38533,8917.18
33397,2441.69
13,6489.63
1725,7296.49
869,6534.53
31685,4457.57
17989,4878.14
6005,5021.02
18845,4802.58
5150,5917.55
3438,4667.99
13710,7245.35
39390,4503.83
35110,6909.82
2582,9511.45
23982,7731.62
8574,7340.89
36822,7893.96
23126,6663.18
26550,9188.42
30830,6078.04
14566,9018.11
29974,6614.71
21414,3931.81
4294,4745.62
11142,6742.53
22270,4624.83
28262,4487.45
32542,7190.57
19702,5625.85
38534,9672.01
24838,7554.53
10286,4443.11
29118,5893.38
1726,8477.46
20558,6905.09
16278,4366.31
40246,4212.26
34254,4475.95
25694,7665.49
15422,3899.04
12854,7659.6
14,8039.33
18846,6541.76
870,7842.61
9430,4420.83
33398,3865.31
6006,6842.48
37678,8168.83
11998,7717.12
6862,6447.43
35966,7977.74
7718,6210.51
17134,6023.25
27406,4051.59
31686,6147.93
17990,6773.02
3439,3696.99
16279,4757.92
23127,5735.93
13711,4836.26
30831,2987.82
22271,4650.35
20559,3413.39
35111,6022.93
34255,4899.35
39391,3832.84
23983,5733.87
28263,4613.09
15423,3576.38
29975,3362.25
5151,3916.69
36823,5772.28
10287,4757.55
26551,7751.26
871,5817.27
11999,5682.68
1727,6584
4295,4666.39
35967,5801.17
2583,7876.09
8575,3625.74
11143,5838.1
18847,3313.11
19703,2997.32
38535,8103
24839,5726.32
29119,3924.28
27407,3373.67
17991,3424.15
17135,4051.79
40247,4431.72
14567,8970.67
25695,6093.88
33399,3589.52
15,5755.97
12855,5617.35
32543,3695.27
21415,3426.44
6863,3301.82
9431,3576.52
7719,3188.25
6007,3397.35
37679,6307.02
31687,3195.66
29976,3452.02
10288,3240.31
3440,3333.97
8576,3791.83
15424,2971.48
17136,4175.56
872,4667.5
5152,3866.99
35112,4934.92
28264,2947.75
32544,3704.68
17992,3547.21
20560,3620.77
23128,4730.65
29120,3874.14
21416,2803
2584,6401.49
22272,3010.96
11144,4826.71
6864,3503.86
26552,6390.68
36824,4845.33
24840,4507.29
27408,2894.76
33400,2898.72
39392,3246.68
40248,2963.23
4296,3135.27
31688,3285.92
35968,4769.79
23984,4598.57
12856,4808.47
9432,3014.07
16,4651.13
38536,6708.42
34256,3147.74
14568,6311.05
7720,3387.91
25696,4946.31
30832,3132.63
37680,5179.62
1728,5235.31
18848,3388.52
6008,3614.38
19704,3095.26
13712,4266.55
12000,4643.05
16280,2946
3441,5639.51
15425,4451.47
33401,4637.94
10289,4464.91
22273,4256.83
28265,4238.15
23129,5833.11
9433,5333.65
30833,3759.52
34257,4377.93
8577,4247.59
11145,6194.97
27409,4789.71
19705,3412.11
35113,6048.78
24841,5515.53
36825,6027.78
39393,5771.56
29121,4520.81
14569,8397.23
21417,4643.4
2585,7863.78
4297,4416.41
35969,5861.06
26553,8307.02
23985,5619.73
32545,4169.14
5153,4628.87
29977,3992.19
38537,8666.61
7721,3979.81
13713,6042.37
37681,6443.98
16281,4096.76
20561,4050.08
40249,4630.72
17137,4696.61
31689,3566.94
6865,4087.68
12857,6187.98
25697,5917.83
17,6089.11
1729,6407.49
18849,3879.9
6009,4212.49
17993,4017.97
12001,6000.32
873,5915.72
22274,6386.64
33402,3941.35
2586,12209.3
23130,9413.45
28266,6415.53
35114,9569.61
35970,8984.49
8578,7585.5
9434,3782.11
10290,6914.27
15426,4257.07
24842,9223.72
29978,6756.82
7722,7370.68
39394,4299.72
14570,14511.2
37682,10151.7
23986,8851.59
4298,6851
30834,6854.76
26554,11809.9
3442,4068.2
12858,9894.56
13714,10087.2
29122,7909.86
27410,3718.42
18850,6757.57
40250,7232.26
16282,6579.16
21418,3450.47
34258,6755.36
18,9365.9
11146,10402.3
17138,8676.6
36826,9344.21
874,9596.76
38538,13393.9
25698,9923.49
31690,6473.12
5154,7939.07
20562,6489.18
32546,7141.85
6866,7477.26
17994,6720.81
19706,6331.74
12002,9669.9
1730,10539.3
6010,7198.27
4299,8934.12
24843,12130.2
29123,8782.2
34259,8501.08
3443,10475.3
35115,12029
13715,14239.4
8579,10288.4
10291,9346.76
25699,13275.8
35971,12770.9
23131,11794.9
21419,8302.05
36827,13079.5
30835,8420.6
15427,9285.19
7723,9473.25
27411,8676.33
875,12439.9
38539,18137
2587,15215.5
16283,9183.52
20563,9068.24
37683,15316.8
22275,8669.13
11147,12443.2
28267,8572.09
32547,9840.77
17139,10650.2
19707,8585.42
9435,9873.9
33403,7842.13
40251,9890.76
14571,17537.8
31691,9145.37
17995,8852.98
12003,12390.7
23987,11876
12859,13480.7
5155,10035.7
6011,9412.29
26555,14950.8
18851,9242.71
1731,13652.3
39395,10725.8
29979,8175.4
19,12223.8
6867,9768.29
34260,7124.76
3444,6902.63
40252,6528.97
23132,9514.22
9436,6561.85
5156,7368.12
14572,16348.5
22276,6610.17
11148,10325.6
19708,6528.91
33404,6381.84
10292,7177.74
13716,10318.4
2588,12819.9
25700,11287.6
37684,12365.3
8580,7137.9
31692,7139.27
15428,7218.66
35116,10562.7
36828,11107.9
32548,7370.37
18852,6463.4
38540,14816.5
7724,7193.3
29980,6669.67
21420,6063.51
20564,6328.67
1732,11647.4
4300,7055.64
20,9980.84
35972,10475
28268,6842.14
17140,8488.98
24844,9712.33
16284,6767.99
27412,6456.66
17996,6590.18
26556,13300.1
6868,6948.63
12860,10242.7
30836,6844.92
876,10180.5
39396,7655.87
29124,7449.86
6012,6970.45
23988,9576.28
12004,10177.5
2589,9342.26
9437,5332.81
33405,4792.82
14573,9519.38
5157,5275.93
3445,5433.13
35117,6395.27
23133,6575.14
4301,5778.06
8581,5362.97
34261,5716.96
21421,4692.73
28269,5447.42
15429,4707.79
30837,4506.84
20565,4632.79
7725,4995.8
39397,5721.38
10293,5814.2
36829,6578.92
29125,5187.13
16285,5447.06
877,6639.63
31693,4406.34
22277,5562.34
17141,5514.46
35973,6269.35
26557,9241.47
38541,10253.8
18853,4590.01
13717,7564.34
24845,6366.06
40253,6118.55
6013,4835.9
1733,7441.02
11149,6833.83
25701,6995.78
32549,5059.16
23989,6201.21
17997,4556.52
19709,4434.03
29981,4522.58
27413,4681.25
12005,6647.36
6869,4951.56
12861,7092.5
21,6486.81
37685,7356.78
21422,4168.24
34262,5454.18
9438,4365.45
40254,5438.33
16286,5178.08
4302,5003.85
2590,7561.63
7726,5041.55
30838,4313.81
15430,4501.09
23134,5764.93
31694,4479.4
20566,4272.34
39398,5404.36
14574,8892.91
3446,4712.69
5158,3903.66
1734,7554.87
17142,5526.46
29982,4896.61
35118,5447.5
18854,4667.97
13718,7690.08
38542,9463.35
28270,5243
10294,5329.78
29126,4683.66
878,6061.79
26558,8753.03
32550,4509.56
22278,5195.22
8582,3989.88
17998,4764.8
24846,6103.76
33406,4087.22
6014,4721.96
23990,6683.14
35974,6823.35
6870,4395.7
37686,8536.11
12006,6571.07
22,6698.09
19710,4999.01
25702,7870.39
27414,4490.37
11150,5853.46
12862,6444.75
36830,6730.97
2591,7097.09
28271,5018.19
14575,7167.99
40255,5744.83
17143,5445.4
21423,2686.62
3447,3226.78
22279,5007.65
12007,6021.08
1735,6187.94
29983,4546.54
24847,5759.37
23991,5898.06
35975,6214.55
6015,4639.02
20567,4399.32
5159,5217.29
35119,6324.97
37687,6504.05
38543,8416.28
879,5846
6871,4532.81
16287,4646.06
27415,2886.99
15431,2636.76
26559,7948.12
12863,5988.45
29127,5255.23
13719,6036.51
33407,2923.34
39399,3560.64
17999,4541.07
23135,6177.48
34263,5317.77
25703,6142.28
30839,4225.82
8583,4635.06
36831,6206.72
32551,4653.59
31695,4237.49
10295,5347.15
18855,4409.93
9439,3085.53
4303,5255.72
19711,3959.93
23,5973.08
11151,6302.78
7727,4480.24
15432,2356.14
28272,2026.89
20568,3329.76
3448,2590.17
1736,5118.77
17144,3451.82
27416,2251.78
33408,2293.07
22280,2077.15
40256,2041.67
12864,4630.77
13720,4263.47
9440,2332.07
11152,4236.56
8584,3447.18
29128,3230.33
2592,5862.87
880,4549.66
38544,6105.11
6872,3202.62
35976,4413.49
34264,2142.36
39400,2476.02
10296,2123.32
23136,4284.84
7728,2922.01
25704,4762.61
23992,4280.55
14576,6371.45
4304,2110.72
5160,3129.52
30840,2774.38
18000,3049.04
37688,5020.82
21424,2221.95
35120,4437.02
24,4324.49
36832,4818.28
24848,4489.07
31696,2850.94
16288,1957.12
12008,4185.55
26560,5917.55
19712,2733.41
18856,3153.54
29984,3002.48
6016,3099.96
32552,3472.28
20569,6885.83
29129,7603.18
881,8880.45
28273,7954.05
10297,8646.91
27417,6368.3
39401,7583.58
23137,8706.6
21425,6158.25
22281,7972.49
2593,10794.8
8585,7859.48
23993,8341.88
33409,6131.22
5161,7529.46
19713,6673.24
24849,8507.6
9441,6480.22
35121,8496.56
13721,10019
40257,9047.67
29985,6797.24
14577,11670.8
34265,8260.93
16289,7502.93
15433,6448.4
35977,8551.5
26561,10787.9
30841,6762.04
36833,9030.97
17145,7940.83
7729,7574.98
4305,8331.02
25705,9174.73
1737,9747.02
31697,6593.93
11153,9151.67
25,8816.21
18857,6813.1
38545,11551.4
3449,7014.02
6017,7153.01
18001,6751.7
6873,7330.86
37689,9876.6
32553,7346.47
12009,8967.71
12865,9652.97
28274,6552.2
27418,4261.39
33410,4313.84
2594,12496.5
1738,10346.2
16290,6660.01
7730,6566.73
8586,7168.72
4306,6794.36
9442,4560.64
35122,9396.36
29130,7001.06
23138,9098.99
10298,7005.52
21426,4125.11
34266,6924.9
36834,9048.59
31698,6034.79
18002,6134.79
13722,8835.6
14578,13964.6
26,9262.51
24850,8768.51
3450,4706.31
15434,4376.64
39402,4906.41
882,9369.9
29986,6205.44
22282,6381.04
25706,9525.42
6874,6623.88
5162,7213.39
23994,8798.34
30842,5908.52
6018,6611.79
12866,8907.87
17146,7488.11
38546,13891.5
11154,9594.59
12010,9228.13
26562,12214.9
40258,6967.99
18858,5945.8
32554,6567.08
35978,9130.71
19714,5720.54
20570,5812.5
37690,9964.69
8587,8440.04
27419,5462.09
22283,8868.13
35123,8810.07
40259,8948.12
34267,8848.01
7731,7500.6
2595,10705.8
39403,6066.42
19715,6825.11
4307,9220.1
15435,5224.61
14579,11141.5
21427,5346.4
23139,8280.99
33411,5091.49
11155,8884.56
17147,8245.68
1739,9846.6
10299,9023.07
38547,11262.6
20571,7854.65
35979,8685.48
31699,7245.18
29987,7292.38
23995,8387.18
13723,8957.43
30843,7205.28
9443,5406.39
28275,8600.77
29131,7905.03
6019,7474.19
883,9187.23
3451,5992.63
16291,8373.04
32555,8136.67
6875,7738.97
25707,9127.88
26563,10230.2
18859,7568.58
36835,9254.66
5163,7922.59
12011,8776.74
12867,9556.67
18003,7396.44
37691,9739.04
27,8860.28
24851,8685.3
27420,5901.56
34268,5568.59
9444,6620.84
23140,6152.88
7732,4130.03
14580,9114.92
33412,5628.68
21428,5856.14
8588,4312.12
28276,5395.75
40260,6032.44
3452,6860.76
13724,7179.84
2596,8535.24
19716,3733.9
35124,6004.5
12012,6376.77
4308,5691.54
1740,6911.19
20572,3914.28
5164,4463.53
15436,5845.38
26564,8608.67
32556,4359.68
17148,4856.62
884,6330.51
29132,4372.83
36836,6499.68
29988,3769.29
35980,5915.47
22284,5552.89
23996,5823.79
11156,6663.35
38548,9392.03
39404,7056.28
6876,4125.09
28,6139.87
6020,4072.65
37692,7082.55
10300,5849.99
16292,5666.51
12868,7022.93
18860,3918.99
30844,3779.88
24852,6050.82
25708,6577.76
18004,3884.84
31700,3751.28
2597,6851.13
21429,2079.63
13725,5899.36
20573,3153.83
40261,2455.77
35125,4434.46
33413,2209.2
9445,2392.53
10301,2570.69
8589,3545.96
34269,2417.66
27421,2284.04
3453,2551.35
22285,2315.57
28277,2340.58
23141,4305.87
1741,5742.26
7733,3437.04
24853,4694.59
36837,5216.9
15437,2540.89
885,4937.85
14581,7710.68
4309,2456.91
29133,3240.78
11157,4770.05
5165,3161.52
30845,3145.67
26565,7044.14
19717,3012.18
38549,7898.34
39405,2745.33
17149,3777.71
6021,3293.29
12013,5022.58
23997,4458.28
35981,4730.78
16293,2330.34
12869,5513.3
18861,3153.19
25709,5478.31
6877,3405.62
32557,3402.24
31701,3034.82
37693,5969.85
29989,3085.27
29,4720.07
18005,3060.15
14582,6167.08
7734,3796.35
5166,3614.09
40262,4769.43
27422,4949.12
35126,4744.85
28278,4746.77
10302,5019.53
3454,5594.65
1742,5287.96
39406,6011.93
19718,3545.99
23142,4564.19
15438,5072.26
29134,3768.09
21430,4828.3
2598,5560.05
33414,5135.05
22286,4848.84
8590,3533.54
34270,5061.59
26566,5748.31
38550,6293.14
13726,5089.56
30846,3435.16
24854,4613.96
9446,5279.8
12014,4546.89
20574,3662.37
4310,4851.58
29990,3466.17
31702,3439.96
23998,4563.38
11158,4637.01
6878,3666.45
35982,4962.29
30,4464.98
886,4530.08
17150,4169.84
36838,5283.77
32558,3976.64
16294,4555.35
12870,4795.89
25710,5248.93
18862,3560.5
18006,3418.33
6022,3491.48
37694,5862.01
33415,3617.53
14583,6838.58
40263,4241.39
21431,3464.99
23143,4601.06
7735,3443.88
15439,3454.25
39407,4081.6
4311,4120.86
9447,3724.93
10303,4176.74
887,4286.68
22287,4055.99
29991,3525.84
3455,3920.2
2599,6264.51
26567,6461.66
38551,6904.97
24855,4371.72
13727,4410.06
29135,4062.87
20575,3664.54
36839,4672.54
28279,3942.94
23999,4432.89
8591,3765.23
34271,4202.44
17151,4207.54
32559,3754.46
31,4231.32
5167,4025.63
25711,4726.33
1743,4589.14
27423,3431.95
11159,4639.39
19719,3119.26
6879,3559.51
31703,3362.06
37695,5001.07
16295,4022.36
35983,4615.73
12871,4709.8
35127,4704.39
18007,3484.3
18863,3425.93
12015,4567.03
30847,3288.3
6023,3614.66
13728,10325.2
21432,5879.09
5168,7989.95
27424,6010.35
23144,9718.41
14584,14497
22288,7268.6
3456,6749.72
24856,10266.3
8592,8082.41
19720,7230.38
39408,6578.01
888,10638.9
38552,13426.8
10304,7499.67
1744,11453.4
7736,8047.52
29136,7976.71
11160,9950.44
34272,7512.92
28280,7088.95
2600,12647.2
15440,6320.96
35984,9716.29
17152,8867.66
40264,7343.61
33416,6196.98
35128,9664.2
29992,7393.15
24000,9650.67
4312,7566.48
16296,7157.44
25712,10884.5
30848,7742.26
37696,10823
26568,12542.4
32,9963.18
20576,7393.42
36840,10222.1
9448,6115.16
31704,7081.72
6024,7701.47
12872,10521.8
12016,9973
32560,7645.59
6880,8202.71
18864,7763.6
18008,7456.32
33417,4425.79
3457,4946.87
17153,6525.68
22289,4866.28
13729,7392.54
15441,4603.84
35129,7897.8
38553,10474
1745,8548.21
23145,8126.79
40265,4759.11
20577,5505.42
8593,5801.6
21433,4485.11
26569,9963.65
19721,5411.8
5169,5921.87
30849,5341.41
7737,5713.02
39409,5244.62
10305,4931.61
889,7782.62
12017,7687.77
4313,4837.14
2601,9580.67
25713,8457.35
28281,4737.07
12873,7856.08
32561,5805.2
33,7778.1
18865,5604.62
24857,7800.41
9449,4799.69
27425,4352.1
29137,6050.62
34273,5006.13
29993,5409.75
14585,10790.2
6025,5547.95
16297,4953.35
18009,5522.27
11161,8242.99
35985,7821.11
6881,5656.29
24001,7768.97
36841,7895.91
31705,5328.93
37697,8423.64
20578,3973.43
22290,5171.31
23146,5663.16
10306,5535.74
19722,3291.72
38554,7581.84
28282,5201.72
40266,6015.02
29138,4538.08
2602,6632.9
18866,3728.66
7738,3812
5170,4531.31
30850,3588.98
1746,5682.8
29994,4058.6
39410,5117.03
27426,4269.93
14586,7683.72
34274,5476.73
36842,5666.59
21434,3906.38
34,5828.13
35986,5811.19
3458,4771.63
26570,7544.07
24858,5158.39
890,5404.31
8594,3952.62
9450,4590.44
6026,4276.52
4314,5355.24
37698,5866.53
18010,4124.52
32562,4214.13
11162,5997.4
35130,5733.51
33418,3945.18
13730,5694.35
12018,5787.09
25714,5448.78
16298,4876.05
31706,3470.87
24002,5526.49
6882,3912.84
17154,4861.1
15442,3977.92
12874,5716.48
29995,3584.92
27427,4358.94
26571,7915.8
23147,5628.45
13731,5402.4
29139,4052.74
1747,6165.75
10307,4669.16
17155,4328.31
30851,3405.58
22291,4550.62
2603,8016.87
28283,4513.47
12019,5641.65
35987,5604.14
32563,3931.64
5171,4046.82
3459,4965.99
33419,4418.44
9451,4767.76
891,5634.4
34275,4760.54
6883,3670.64
40267,4545.58
14587,8791.6
19723,3221.81
36843,5787.69
24003,5352.79
11163,5906.89
35131,5874.16
38555,8384.83
15443,4390.34
7739,3599.93
21435,4253.24
8595,3990.08
18867,3536.26
12875,5812.79
16299,4633.87
35,5464.97
25715,5871.8
20579,3710.89
24859,5383.03
39411,5068.38
6027,3723.03
4315,4624.42
31707,3482.37
18011,3602.7
37699,6140.83
29996,5618.14
38556,10095.9
10308,5371.98
892,7893.24
39412,4554.68
24860,7318.52
27428,4205.81
8596,6200.81
2604,9191.48
28284,5002.31
3460,4599.22
35132,6931.17
35988,7314.01
15444,4630.2
17156,6356.16
11164,7305.7
33420,4102.21
40268,5550.89
22292,4992.65
23148,6555.64
24004,7022.04
16300,4968.69
26572,9411.88
18868,5646.01
19724,5195.25
9452,4197.97
13732,8149.82
34276,5207.47
29140,5669.99
21436,4119.3
20580,5603.43
32564,5704.35
12876,8159.48
25716,8026.05
6884,6120.28
31708,5546.86
30852,5498.51
5172,5853.91
7740,6059.83
37700,8502.14
14588,10232.4
36844,7873.92
6028,5874.24
18012,5582.63
12020,7774.81
36,7502.94
4316,5216.29
1748,8521.76
33421,3935.65
7741,3747.32
22293,3139.87
27429,4216.08
11165,4790.02
8597,4072.36
893,4715.55
3461,4616.89
35133,4512.79
9453,4203.53
2605,5917.72
10309,3263.63
14589,5726.23
24005,4347.03
16301,3008.57
26573,5915.98
32565,3894.58
23149,4328.75
13733,4992.02
39413,4795.91
24861,4407.34
29141,3688.34
20581,3856.94
40269,3550.89
34277,3171
4317,3198.82
25717,4637.59
12877,5056.11
6885,3669.34
28285,3109.51
5173,3652.72
38557,6231.65
15445,3875.54
17157,4028.59
30853,3430.2
